index,schema_version,standard_version,auditor_version,generated_at,run_id,repo_id,repo_remote,branch,commit,dirty_worktree,scope,changed_paths,score,raw_score,finding_count,hard_findings,soft_findings,decision,minimum_score,caps_applied,report_fingerprint,input_fingerprint,policy_fingerprint,repo_score_json_path,repo_score_md_path
44,1.1.0,0.8.0,0.8.11,1778145354,1778145354,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,1049314c7,true,full,[],60,73,336,324,12,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:20ff147723d9679ba67890449d9556210a46c9b01405298a850f4996774b24de,sha256:e8b0ad41597424678574b380d04be333fe67866e7829695c2148784b28a67316,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
45,1.1.0,0.8.0,0.8.11,1778145428,1778145428,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,1049314c7,true,full,[],60,70,334,321,13,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""release-readiness-gap"",""missing-rust-property-or-integration-tests"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:e9a256b11077267cc87cff76c4a07681aa94eb729ab6b844cb2f47ab034166f9,sha256:4ad30ea66a8b1d4bfe0da906c9f1c871dd0af6b31dcba555e0f46a3cf88a0439,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
46,1.1.0,0.8.0,0.8.11,1778145496,1778145496,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,1049314c7,true,full,[],60,73,330,318,12,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:a3881d3bfcdc51e354e6a8a574e5713fc810551ec91bd83400e410b222037094,sha256:3906482e5f1eed45c6502e421a84daba21f3ae93ac67d80e5cff040983827cab,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
47,1.1.0,0.8.0,0.8.11,1778145731,1778145731,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,1049314c7,true,full,[],60,73,328,316,12,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:19279ffc4744005cb96945be583e4b841fd5bf8f84e09335534837dc7e9916b9,sha256:8738843773c9fb61c09ad18233ea1fa4d85807681afc26496e3913e7fe58d2ef,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
48,1.1.0,0.8.0,0.8.11,1778145924,1778145924,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,8c2244865,true,full,[],60,70,331,318,13,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""release-readiness-gap"",""missing-rust-property-or-integration-tests"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:b9c090677194de4684dab92cc01014d9205109213a1490b679fbcc0d81d26de4,sha256:39c708773e62b5dd153be673f9b9bb6b7a08a73c0f3a4a2a8d9a9887b87b4d1d,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
49,1.1.0,0.8.0,0.8.11,1778146020,1778146020,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,c59013442,true,full,[],60,73,326,314,12,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:ea4762ab99309ce9b8805354aa9ad23720f76e28404bc345e5e35c78d84e9b56,sha256:e5822183a410c6d2e1b75dc5698784095e74b29352ba0c6dc644c1370d0ee69d,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
50,1.1.0,0.8.0,0.8.11,1778146150,1778146150,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,350aa2a6d,true,full,[],60,70,328,315,13,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""release-readiness-gap"",""missing-rust-property-or-integration-tests"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:679964efac35f6a691c0061dfbfbb237ba8d0062b8bb57c09af65421a6f025c1,sha256:ba59482402844554d17c5e73040664f7e1303cde6a3732dfac00c506d3cf1567,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
51,1.1.0,0.8.0,0.8.11,1778146278,1778146278,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,88a007fbb,true,full,[],60,73,321,309,12,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:ceacb50192b3edc1d923e47973655d9441a0828611961cf3d8e22337bd6664f1,sha256:1c32164b5e7e930c6a029e003575b6bfff1d9825721773e936cd9dfab1152680,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
52,1.1.0,0.8.0,0.8.11,1778146421,1778146421,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,359dafa3d,true,full,[],60,70,323,310,13,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""release-readiness-gap"",""missing-rust-property-or-integration-tests"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:63565439f77629ef02238165438b179cddf28b9a3c992e6b0769c1b17b5b3b24,sha256:af50f5752f5f0958571a574ec7d43367dd626e6bb4a4d39f6872e5d64e0a40ae,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
53,1.1.0,0.8.0,0.8.11,1778147737,1778147737,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,9c39d8784,true,full,[],60,73,321,308,13,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:2e9e0b3fa59d6acd8fba67fb704712a46a2f62c6b27180270a779b834541f6b2,sha256:aebc73103ef61527fb47a83f1802f408f81fe7b52d25e33918523f6d1d25d40b,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
54,1.1.0,0.8.0,0.8.11,1778147817,1778147817,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,9c39d8784,true,full,[],60,70,323,309,14,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""release-readiness-gap"",""missing-rust-property-or-integration-tests"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:4d22607b3ca7c4571545b56e7cf6987acba07ab83328f1a8056636f546cba720,sha256:a39335a25cd34cdec2be3991f3838694f6c440e1880960be36769fc2de001253,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
55,1.1.0,0.8.0,0.8.11,1778147873,1778147873,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,9c39d8784,true,full,[],60,73,319,306,13,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:725fbe36ec60127e51ab3a6b41dfc6facc2d37d6dcca3f3d46e20d11dd562829,sha256:d8b40f8507ad4973c007beabc7e9ff389c6dde351c2713f9fba1f1600d302666,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
56,1.1.0,0.8.0,0.8.11,1778147955,1778147955,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,9c39d8784,true,full,[],60,70,321,307,14,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""release-readiness-gap"",""missing-rust-property-or-integration-tests"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:bb11167f9a6e5d7134b40350212c21a5f41bc72fafe3f3f6bd9ff7f81b5431a8,sha256:55ee962d2e682d6f640cbca8541ea1c5a796508a7b9e76fca99cbdb1febb38f8,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
57,1.1.0,0.8.0,0.8.11,1778148022,1778148022,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,9c39d8784,true,full,[],60,73,317,304,13,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:eda8fdf8f92c58364a1e8c1a2d45d5093b6c61aadedc31390c8422ba54c96f1a,sha256:378a0d33248fe5ecd2455299f82d6cb6f7a0a13dd8d28d731685db0b82d68048,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
58,1.1.0,0.8.0,0.8.11,1778148085,1778148085,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,9c39d8784,true,full,[],60,70,319,305,14,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""release-readiness-gap"",""missing-rust-property-or-integration-tests"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:fdbb7870030dcf13bc06b5a25994e8ceec7b13c4597c2876d91bb48b2bafe9f4,sha256:2d0a6c18a4223b3364d4999484e0430adf87012d2384854dedfcac95326daa6d,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
59,1.1.0,0.8.0,0.8.11,1778148143,1778148143,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,9c39d8784,true,full,[],60,73,315,302,13,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:1f8360ca850fed9680cf028f9bf6e2b6ed1bdc4ce079aa573dd99bc2ac103fd6,sha256:30d2e47c163f52d3379bc1f592d61e178d0dc00d4e11c44e279f1a5f7eafced6,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
60,1.1.0,0.8.0,0.8.11,1778149076,1778149076,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,8b9a874d3,true,full,[],60,73,305,292,13,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:598e6bc775bb7b433081b514d0a96118d86f1c5f889bdab64e36c78110fb8941,sha256:9b12617ee9f4c6154674781c2ce639a568145f08b7550794b29195ead6cbbabc,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
61,1.1.0,0.8.0,0.8.11,1778149433,1778149433,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,8b9a874d3,true,full,[],60,73,304,291,13,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:12ff441c852d5ac2ec472bff908ab29833750b9e628d846386b4e23d9811430c,sha256:ecbbf07d8e4ca31a3f97ceb8e616ef3fc186110952627b0937dc535bea1008a5,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
62,1.1.0,0.8.0,0.8.11,1778149778,1778149778,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,8b9a874d3,true,full,[],60,74,300,287,13,advisory,85,"[""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:07a42040a1f573e0d516d756e9b6e922608ab2d5b7c2f6ae6a0960f9f5bf2490,sha256:b421f3bf9db22d2093c28449408d974ad5bbae39a061c88277ce856c4f45f5b8,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
63,1.1.0,0.8.0,0.8.11,1778150110,1778150110,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,8b9a874d3,true,full,[],60,71,303,290,13,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""release-readiness-gap"",""missing-rust-property-or-integration-tests"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:8136068dc1e13802f2baed55d17b7598471ba3a7e833dcf32b15f9219318c7ab,sha256:1dce098ea48b196086f82156ef9591266d159d00cea6a969c59dd9316857ce56,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
64,1.1.0,0.8.0,0.8.11,1778150273,1778150273,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,8b9a874d3,true,full,[],60,71,300,287,13,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""release-readiness-gap"",""missing-rust-property-or-integration-tests"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:e157dd69232465deb7188028eff8089daed2dee5e225446d5a11db5b15f148fc,sha256:9c1cfb2231b9adfb9f8b4c5a5fdff29571da3f8dff632b7fd553aad46ed8a792,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
65,1.1.0,0.8.0,0.8.11,1778150398,1778150398,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,8b9a874d3,true,full,[],60,73,290,278,12,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:bb2ac87e20c00917d9a55686677a1bd7806cf7f11deadcdb255cc86fc7ef078e,sha256:97beccb52268420dae4286961e67dff981f70aa9b402a1552fc8c72bc4f80bb1,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
